molecule_name,atom_index,XX,YX,ZX,XY,YY,ZY,XZ,YZ,ZZ
dsgdb9nsd_000134,7,30.2793,2.5569,-2.1522,1.773,30.3504,-4.1258,-1.6042,-3.521,31.7604
dsgdb9nsd_000134,8,30.2842,0.1163,0.3915,-0.1465,31.0185,-5.0214,0.4758,-4.4801,29.9953
dsgdb9nsd_000134,9,30.2842,0.1162,-0.3915,-0.1465,31.0186,5.0214,-0.4759,4.48,29.9952
dsgdb9nsd_000134,10,30.5026,-0.3521,0.344,-0.3478,29.5986,-3.8396,0.3816,-3.0541,30.2358
dsgdb9nsd_000134,11,30.5027,-0.3521,-0.344,-0.3478,29.5988,3.8396,-0.3816,3.0541,30.2356
dsgdb9nsd_000134,12,29.0635,-1.5448,0.4909,-1.0795,28.4447,-3.8978,-1.7417,-3.0013,26.1412
dsgdb9nsd_000134,13,29.0636,-1.5447,-0.491,-1.0795,28.4448,3.8977,1.7416,3.0013,26.1412
dsgdb9nsd_000134,14,42.918,6.0627,0.0017,4.1804,30.7884,0.0011,0.0016,0.0009,22.495
dsgdb9nsd_000135,0,187.454,-5.2459,-0.0032,-10.4927,177.947,-0.0012,0.0014,0.0083,171.538
dsgdb9nsd_000135,1,176.344,-2.0172,0.0035,4.0765,167.426,0.0039,-0.0012,-0.0017,149.513
dsgdb9nsd_000135,2,155.585,-28.6554,0.0116,-22.3765,110.423,-0.0107,0.0205,-0.0193,81.0497
dsgdb9nsd_000135,3,322.844,-4.4547,0.0065,-13.0879,322.204,-0.0187,0.0165,-0.0268,284.505
dsgdb9nsd_000135,4,171.64,31.3473,-0.0149,34.9653,119.699,-0.0113,-0.0131,-0.0129,106.962
dsgdb9nsd_000135,5,30.2172,-2.4266,-2.1489,-2.0074,30.5488,4.4401,-1.4903,3.7762,32.0445
dsgdb9nsd_000135,6,36.2253,3.2792,0.0066,2.1006,29.0838,0.0038,0.0062,0.005,26.6934
dsgdb9nsd_000135,7,30.2181,-2.4262,2.1422,-2.0064,30.5642,-4.4444,1.4843,-3.7803,32.0303
dsgdb9nsd_000135,8,29.7951,-0.2413,0.0433,-0.3556,30.4473,4.5611,0.2336,3.9758,29.9283
dsgdb9nsd_000135,9,29.7951,-0.2433,-0.0436,-0.3566,30.4507,-4.5598,-0.2341,-3.9742,29.9253
dsgdb9nsd_000135,10,29.6338,-2.0028,-1.2105,-0.5127,28.4803,2.9539,0.5276,1.9783,27.3485
dsgdb9nsd_000135,11,29.6334,-2.0009,1.2126,-0.5113,28.4805,-2.9535,-0.5271,-1.9786,27.3506
dsgdb9nsd_000135,12,29.5288,4.4279,3.4838,2.4479,27.8769,2.6617,1.644,1.5003,28.2882
dsgdb9nsd_000135,13,29.528,4.4254,-3.4864,2.4464,27.8741,-2.6615,-1.6456,-1.5004,28.2923
dsgdb9nsd_000135,14,34.1125,-2.1686,0.0002,0.2634,25.8807,-0.0005,-0.0003,-0.0008,24.49
dsgdb9nsd_000136,0,185.409,4.2613,0.0005,10.1187,176.574,0.0065,0.006,0.0098,160.253
dsgdb9nsd_000136,1,157.003,-27.4538,-0.015,-27.5217,119.826,0.0202,-0.0054,0.0215,92.4716
dsgdb9nsd_000136,2,325.191,-0.0001,0.0062,-0.0001,283.979,-0.0037,0.0165,-0.0064,245.404
dsgdb9nsd_000136,3,157.003,27.4538,-0.0111,27.5217,119.826,-0.0156,-0.0036,-0.0183,92.4717
dsgdb9nsd_000136,4,185.409,-4.2613,0.0024,-10.1187,176.574,-0.0092,0.0058,-0.011,160.253
dsgdb9nsd_000136,5,29.3445,2.051,-1.4364,1.4509,30.2762,-4.1617,-0.9627,-3.37,31.7099
dsgdb9nsd_000136,6,29.3443,2.0511,1.4418,1.4522,30.2631,4.1581,0.9677,3.3671,31.7232
dsgdb9nsd_000136,7,36.285,-2.5911,-0.0054,-2.0889,28.8177,0.0025,-0.0043,0.003,27.323
dsgdb9nsd_000136,8,28.8397,-2.2393,-1.9546,-0.6083,29.0224,3.589,-0.4583,2.7552,26.8777
dsgdb9nsd_000136,9,28.8416,-2.2398,1.9547,-0.6076,29.0297,-3.5852,0.4581,-2.751,26.8699
dsgdb9nsd_000136,10,28.8419,2.2397,1.9549,0.6075,29.0296,3.5853,0.4581,2.7513,26.8701
dsgdb9nsd_000136,11,28.8394,2.2394,-1.9544,0.6084,29.0225,-3.5889,-0.4583,-2.755,26.8776
dsgdb9nsd_000136,12,29.3446,-2.0514,-1.4376,-1.4517,30.2746,4.1611,-0.9638,3.3694,31.7114
dsgdb9nsd_000136,13,29.3442,-2.0506,1.4406,-1.4514,30.2647,-4.1587,0.9665,-3.3678,31.7218
dsgdb9nsd_000136,14,36.285,2.5911,-0.0029,2.0889,28.8177,-0.0013,-0.0022,-0.0017,27.323
dsgdb9nsd_000137,0,182.385,-4.2649,18.974,-1.5483,103.187,-1.7151,20.5018,-2.5346,112.257
dsgdb9nsd_000137,1,316.173,-3.1408,6.2292,-9.6296,309.563,19.8519,-4.8105,31.7767,329.929
dsgdb9nsd_000137,2,130.499,-16.2105,-9.3731,-29.2034,118.138,20.1339,-13.5032,9.3329,101.984
dsgdb9nsd_000137,3,120.129,12.0491,1.3064,19.6851,150.728,-15.8635,-1.2939,-8.8982,113.857
dsgdb9nsd_000137,4,320.87,-23.8073,4.1274,-5.8979,304.436,-2.1642,-7.2925,-15.6103,311.235
dsgdb9nsd_000137,5,32.2485,-4.3852,-1.3599,-2.4874,26.889,1.2883,0.0964,0.8374,25.0994
dsgdb9nsd_000137,6,32.5663,4.7284,-0.4422,2.0744,26.9672,-1.0922,0.1744,-0.198,25.841
dsgdb9nsd_000137,7,29.9787,-0.242,5.3481,-0.5591,25.6345,-1.3414,2.496,-1.3828,29.9609
dsgdb9nsd_000137,8,27.6581,-1.4028,-2.1483,-0.424,26.9527,4.0673,-0.5962,2.4085,30.4436
dsgdb9nsd_000137,9,27.2058,-1.1901,-0.6533,1.1606,32.2816,0.1522,-0.734,0.0312,25.6831
dsgdb9nsd_000137,10,28.737,-1.374,-0.4599,-3.3509,31.2059,0.3566,-1.554,-0.004,24.9108
dsgdb9nsd_000137,11,25.89,1.1486,1.2366,0.8345,27.5933,-4.8825,1.821,-3.1523,29.9167
dsgdb9nsd_000137,12,34.8025,-4.4282,-4.9371,-4.8947,35.955,2.1153,-2.8578,2.8919,21.6688
dsgdb9nsd_000138,0,355.953,-25.6769,-0.0117,-58.2595,289.598,0.0134,-0.011,0.0224,274.226
dsgdb9nsd_000138,1,152.917,28.9544,0.0037,20.9692,129.167,-0.0054,0.0048,-0.0063,104.035
dsgdb9nsd_000138,2,176.179,0,-0.0001,0,159.734,-0.005,0.0004,-0.0051,130.433
dsgdb9nsd_000138,3,152.917,-28.9544,-0.0088,-20.9692,129.167,-0.0037,-0.0125,-0.0033,104.035
dsgdb9nsd_000138,4,355.953,25.6769,0.0227,58.2594,289.598,0.0241,0.0253,0.0373,274.226
dsgdb9nsd_000138,5,42.6179,-6.1962,-0.0058,-4.5332,31.0622,0.0037,-0.0057,0.0031,22.5796
dsgdb9nsd_000138,6,28.8006,1.7659,-0.6347,0.8416,28.6027,-4.2313,1.3388,-3.1567,26.3246
dsgdb9nsd_000138,7,28.801,1.7655,0.6348,0.841,28.6042,4.2305,-1.3389,3.1562,26.3232
dsgdb9nsd_000138,8,29.645,0.0002,0,0.0001,29.0393,-3.7239,0,-2.6481,30.4777
dsgdb9nsd_000138,9,29.6461,-0.0002,0,-0.0001,29.0409,3.7239,0,2.648,30.4751
dsgdb9nsd_000138,10,28.8008,-1.7661,0.6344,-0.8414,28.6034,-4.2312,-1.339,-3.1565,26.3238
dsgdb9nsd_000138,11,28.8008,-1.7653,-0.6351,-0.8412,28.6034,4.2306,1.3387,3.1565,26.3241
dsgdb9nsd_000138,12,42.6179,6.1962,0.0097,4.5332,31.0622,0.0067,0.0092,0.006,22.5796
dsgdb9nsd_000139,0,242.557,-0.0217,49.1772,0.0588,61.71,0.0154,68.9947,-0.0142,88.848
dsgdb9nsd_000139,1,272.685,0.001,71.9927,-0.1073,23.6787,-0.0311,72.2955,0.0017,36.9608
dsgdb9nsd_000139,2,195.205,-0.0012,31.6882,-0.0034,173.738,-0.0036,37.7973,-0.0005,191.779
dsgdb9nsd_000139,3,193.326,2.1863,17.7197,6.2166,151.821,-1.2746,13.5201,0.373,191.006
dsgdb9nsd_000139,4,193.325,-2.1859,17.7184,-6.2173,151.82,1.2705,13.5198,-0.376,191.007
dsgdb9nsd_000139,5,39.387,-0.0079,3.7986,0.0039,25.428,0.0012,5.5378,-0.0033,26.7865
dsgdb9nsd_000139,6,28.8286,-0.0001,5.5914,-0.0001,23.2063,-0.0016,-0.888,-0.001,39.7199
dsgdb9nsd_000139,7,34.1153,-7.6635,3.3172,-3.9796,30.3626,-0.6531,5.4307,-4.0612,28.8374
dsgdb9nsd_000139,8,28.2677,2.0738,3.5433,-0.947,30.8006,4.1093,1.5436,7.1411,34.2013
